plant_species;match_type;multiple_matches;match_similarity;match_edit_distance;wcvp_id;wcvp_name;wcvp_authors;wcvp_rank;wcvp_status;wcvp_homotypic;wcvp_ipni_id;wcvp_accepted_id
Xanthium orientale subsp. riparium;Exact (without author);FALSE;1;0;3119694;Xanthium orientale subsp. riparium;(Čelak.) Greuter;Subspecies;Synonym;NA;50426528-2;2916928
juniperus;NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Thyrsostachys siamensis;Exact (without author);FALSE;1;0;446587;Thyrsostachys siamensis;Gamble;Species;Accepted;NA;424273-1;446587
Atraphaxis spinosa;Exact (without author);FALSE;1;0;2664973;Atraphaxis spinosa;L.;Species;Accepted;NA;693143-1;2664973
Hippocrepis commutata;Exact (without author);FALSE;1;0;2851416;Hippocrepis commutata;Pau;Species;Accepted;NA;498349-1;2851416
Oxytropis neglecta;Exact (without author);FALSE;1;0;2398469;Oxytropis neglecta;J.Gay ex Ten.;Species;Accepted;NA;511717-1;2398469
Anthyllis vulneraria subsp. arundana;Exact (without author);FALSE;1;0;2642114;Anthyllis vulneraria subsp. arundana;(Boiss. & Reut.) H.Lindb.;Subspecies;Accepted;NA;77249774-1;2642114
Onobrychis montana subsp. scardica;Exact (without author);FALSE;1;0;2873372;Onobrychis montana subsp. scardica;(Griseb.) P.W.Ball;Subspecies;Accepted;NA;77250566-1;2873372
Onobrychis conferta subsp. argentea;Exact (without author);FALSE;1;0;2389182;Onobrychis conferta subsp. argentea;(Boiss.) Guitt. & Kerguélen;Subspecies;Synonym;TRUE;966761-1;2389244
Onobrychis humilis subsp. matritensis;Exact (without author);FALSE;1;0;2388913;Onobrychis humilis subsp. matritensis;(Boiss. & Reut.) Greuter & Burdet;Subspecies;Accepted;NA;955504-1;2388913
Trifolium cernuum;Exact (without author);FALSE;1;0;2439369;Trifolium cernuum;Brot.;Species;Accepted;NA;522995-1;2439369
Trifolium lappaceum;Exact (without author);FALSE;1;0;2439090;Trifolium lappaceum;L.;Species;Accepted;NA;523284-1;2439090
Erysimum jugicola;Exact (without author);FALSE;1;0;2800158;Erysimum jugicola;Jord.;Species;Accepted;NA;283898-1;2800158
Brassica tournefortii;Exact (without author);FALSE;1;0;2682848;Brassica tournefortii;Gouan;Species;Synonym;TRUE;72385-3;2730504
Cleome iberica;Exact (without author);FALSE;1;0;2727372;Cleome iberica;DC.;Species;Accepted;NA;147109-1;2727372
Reseda media;Exact (without author);FALSE;1;0;2526067;Reseda media;Lag.;Species;Accepted;NA;715544-1;2526067
Reseda aucheri;Exact (without author);FALSE;1;0;2525959;Reseda aucheri;Boiss.;Species;Accepted;NA;715434-1;2525959
Echinaria capitata;Exact (without author);FALSE;1;0;410160;Echinaria capitata;(L.) Desf.;Species;Accepted;NA;399644-1;410160
Rubia tenuifolia;Exact (without author);FALSE;1;0;180416;Rubia tenuifolia;d'Urv.;Species;Accepted;NA;765362-1;180416
Fraxinus dimorpha;Exact (without author);FALSE;1;0;369641;Fraxinus dimorpha;Coss. & Durieu;Species;Accepted;NA;608990-1;369641
Vicia unijuga;Exact (without author);FALSE;1;0;2451542;Vicia unijuga;A.Braun;Species;Accepted;NA;525239-1;2451542
Aquilegia canadensis;Exact (without author);TRUE;1;0;2644676;Aquilegia canadensis;L.;Species;Accepted;NA;30028287-2;2644676
Aquilegia canadensis;Exact (without author);TRUE;1;0;2644678;Aquilegia canadensis;Hook.;Species;Synonym;NA;NA;3261941
Aquilegia canadensis;Exact (without author);TRUE;1;0;2644677;Aquilegia canadensis;Pall.;Species;Misapplied;NA;708833-1;3261944
Scutellaria alpina;Exact (without author);FALSE;1;0;188875;Scutellaria alpina;L.;Species;Accepted;NA;458112-1;188875
Pedicularis ascendens;Exact (without author);FALSE;1;0;2542311;Pedicularis ascendens;Schleich. ex Gaudin;Species;Accepted;NA;60458211-2;2542311
Pedicularis rostratospicata;Exact (without author);FALSE;1;0;2550265;Pedicularis rostratospicata;Crantz;Species;Accepted;NA;807587-1;2550265
Pedicularis tuberosa;Exact (without author);FALSE;1;0;2550352;Pedicularis tuberosa;L.;Species;Accepted;NA;807764-1;2550352
Fraxinus mandshurica;Exact (without author);FALSE;1;0;369861;Fraxinus mandshurica;Rupr.;Species;Accepted;NA;609086-1;369861
Lonicera morrowii;Exact (without author);FALSE;1;0;2339863;Lonicera morrowii;A.Gray;Species;Accepted;NA;148944-1;2339863
Carduus litigiosus;Exact (without author);TRUE;1;0;3040986;Carduus litigiosus;Nocca & Balb.;Species;Accepted;NA;188787-1;3040986
Carduus litigiosus;Exact (without author);TRUE;1;0;3041135;Carduus litigiosus;Moris;Species;Synonym;NA;188786-1;3041143
Centaurea aristata;Exact (without author);FALSE;1;0;3047889;Centaurea aristata;Hoffmanns. & Link;Species;Accepted;NA;189923-1;3047889
Centaurea seridis;Exact (without author);TRUE;1;0;3050360;Centaurea seridis;L.;Species;Accepted;NA;191571-1;3050360
Centaurea seridis;Exact (without author);TRUE;1;0;3047905;Centaurea seridis;Loisel.;Species;Misapplied;NA;191570-1;3047912
Trifolium pilulare;Exact (without author);FALSE;1;0;2440012;Trifolium pilulare;Boiss.;Species;Accepted;NA;523555-1;2440012
Trifolium spumosum;Exact (without author);FALSE;1;0;2439593;Trifolium spumosum;L.;Species;Accepted;NA;523725-1;2439593
Scorzoneroides pseudotaraxaci;Exact (without author);FALSE;1;0;3074918;Scorzoneroides pseudotaraxaci;(Schur) Holub;Species;Accepted;NA;243487-1;3074918
Crepis froelichiana;Exact (without author);FALSE;1;0;3057007;Crepis froelichiana;DC.;Species;Accepted;NA;199870-1;3057007
Leucanthemum atratum;Exact (without author);TRUE;1;0;3112578;Leucanthemum atratum;(Jacq.) DC.;Species;Accepted;NA;229968-1;3112578
Leucanthemum atratum;Exact (without author);TRUE;1;0;3112644;Leucanthemum atratum;Nyman;Species;Synonym;NA;229967-1;3112261
Asperula cypria;Exact (without author);FALSE;1;0;16808;Asperula cypria;Ehrend.;Species;Synonym;TRUE;743956-1;549437
Echium lancerottense;Exact (without author);FALSE;1;0;2784183;Echium lancerottense;Lems & Holzapfel;Species;Synonym;NA;115730-1;2784280
Elytrigia pungens;Exact (without author);FALSE;1;0;411903;Elytrigia pungens;(Pers.) Tutin;Species;Synonym;TRUE;1023484-2;411486
Achillea holosericea;Exact (without author);FALSE;1;0;3109954;Achillea holosericea;Sm.;Species;Accepted;NA;174026-1;3109954
Agrostis mertensii;Exact (without author);FALSE;1;0;389907;Agrostis mertensii;Trin.;Species;Accepted;NA;385987-1;389907
Limonium dubyi;Exact (without author);FALSE;1;0;2495370;Limonium dubyi;(Godr.) Kuntze;Species;Synonym;NA;686749-1;2495562
Sideroxylon mirmulans;Fuzzy (edit distance);TRUE;0.952;1;192020;Sideroxylon mirmulano;R.Br.;Species;Accepted;NA;789753-1;192020
Sideroxylon mirmulans;Fuzzy (edit distance);TRUE;0.905;2;192023;Sideroxylon mermulana;Sol. ex Lowe;Species;Orthographic;NA;789737-1;192020
Allium subhirsutum;Exact (without author);TRUE;1;0;296702;Allium subhirsutum;L.;Species;Accepted;NA;528944-1;296702
Allium subhirsutum;Exact (without author);TRUE;1;0;296703;Allium subhirsutum;Desf.;Species;Illegitimate;NA;528943-1;296729
Allium subhirsutum;Exact (without author);TRUE;1;0;296704;Allium subhirsutum;Rchb.;Species;Illegitimate;NA;528945-1;296729
Allium subhirsutum;Exact (without author);TRUE;1;0;296705;Allium subhirsutum;Sieber ex Kunth;Species;Invalid;NA;528946-1;296083
Allium subhirsutum;Exact (without author);TRUE;1;0;296706;Allium subhirsutum;Delile ex Boiss.;Species;Invalid;NA;528942-1;296083
Lilium elegans;Exact (without author);FALSE;1;0;279974;Lilium × elegans;Thunb.;Species;Accepted;NA;537557-1;279974
Lilium speciosum;Exact (without author);FALSE;1;0;280228;Lilium speciosum;Thunb.;Species;Accepted;NA;537798-1;280228
Schoenoplectus litoralis;Exact (without author);FALSE;1;0;263021;Schoenoplectus litoralis;(Schrad.) Palla;Species;Accepted;NA;989624-1;263021
Brachychiton acerifolius;Exact (without author);FALSE;1;0;2681178;Brachychiton acerifolius;(A.Cunn. ex G.Don) F.Muell.;Species;Accepted;NA;822254-1;2681178
Cordyline stricta;Exact (without author);TRUE;1;0;303236;Cordyline stricta;(Sims) Endl.;Species;Accepted;NA;533649-1;303236
Cordyline stricta;Exact (without author);TRUE;1;0;303237;Cordyline stricta;Hook.f.;Species;Illegitimate;NA;533650-1;303215
Lotus berthelotii;Exact (without author);FALSE;1;0;2345393;Lotus berthelotii;Masf.;Species;Accepted;NA;503504-1;2345393
Sorbus americana;Exact (without author);TRUE;1;0;2991391;Sorbus americana;Marshall;Species;Accepted;NA;240773-2;2991391
Sorbus americana;Exact (without author);TRUE;1;0;2991393;Sorbus americana;Pursh;Species;Illegitimate;NA;NA;2991806
Clivia miniata;Exact (without author);FALSE;1;0;302703;Clivia miniata;(Lindl.) Verschaff.;Species;Accepted;NA;994513-1;302703
Plectranthus fruticosus;Exact (without author);TRUE;1;0;158099;Plectranthus fruticosus;L'Hér.;Species;Accepted;NA;454404-1;158099
Plectranthus fruticosus;Exact (without author);TRUE;1;0;158100;Plectranthus fruticosus;(Wight ex Benth.) Hook.f.;Species;Illegitimate;TRUE;454403-1;45934
Trollius hybridus;Exact (without author);FALSE;1;0;2932164;Trollius × hybridus;Farrer;Species;Artificial Hybrid;NA;NA;2932164
Pulsatilla pratensis subsp. bohemica;Exact (without author);FALSE;1;0;2544210;Pulsatilla pratensis subsp. bohemica;Skalický;Subspecies;Synonym;NA;919086-1;2932383
Hydrangea xanthoneura;Exact (without author);FALSE;1;0;2855837;Hydrangea xanthoneura;Diels;Species;Accepted;NA;791714-1;2855837
Bryophyllum daigremontianum;Exact (without author);FALSE;1;0;2684561;Bryophyllum daigremontianum;(Raym.-Hamet & H.Perrier) A.Berger;Species;Synonym;TRUE;272453-1;2335859
Bryophyllum delagoense;Exact (without author);FALSE;1;0;2684562;Bryophyllum delagoense;(Eckl. & Zeyh.) Druce;Species;Synonym;TRUE;272454-1;2335898
Echeveria gibbiflora;Exact (without author);FALSE;1;0;2781153;Echeveria gibbiflora;DC.;Species;Accepted;NA;273856-1;2781153
Limnanthes alba;Exact (without author);FALSE;1;0;2347442;Limnanthes alba;Hartw. ex Benth.;Species;Accepted;NA;140188-2;2347442
Passiflora loefgrenii;Exact (without author);FALSE;1;0;2560558;Passiflora loefgrenii;Vitta;Species;Accepted;NA;313616-2;2560558
Ibicella lutea;Exact (without author);FALSE;1;0;2859962;Ibicella lutea;(Lindl.) Van Eselt.;Species;Accepted;NA;565368-1;2859962
Camphorosma monspeliaca subsp. lessingii;Exact (without author);FALSE;1;0;2695235;Camphorosma monspeliaca subsp. lessingii;(Litv.) Aellen;Subspecies;Synonym;NA;NA;2695234
Bassia stellaris;Exact (without author);FALSE;1;0;2670869;Bassia stellaris;(Moq.) Bornm.;Species;Accepted;NA;164426-1;2670869
Aeluropus;Exact (without author);FALSE;1;0;476456;Aeluropus;Trin.;Genus;Accepted;NA;17377-1;476456
Teucrium subspinosum;Exact (without author);FALSE;1;0;203433;Teucrium subspinosum;Pourr. ex Willd.;Species;Accepted;NA;460749-1;203433
Verbena supina;Exact (without author);FALSE;1;0;212753;Verbena supina;L.;Species;Accepted;NA;865505-1;212753
Centaurea horrida;Exact (without author);TRUE;1;0;3049588;Centaurea horrida;Badarò;Species;Accepted;NA;190670-1;3049588
Centaurea horrida;Exact (without author);TRUE;1;0;3048128;Centaurea horrida;Ten.;Species;Synonym;NA;190671-1;3048136
Viola aethnensis;Exact (without author);FALSE;1;0;2902067;Viola aethnensis;(DC.) Strobl;Species;Accepted;NA;50886624-1;2902067
Brachiaria;Exact (without author);FALSE;1;0;451144;Brachiaria;(Trin.) Griseb.;Genus;Synonym;NA;30046136-2;449435
Thymelaea velutina;Exact (without author);FALSE;1;0;2518336;Thymelaea velutina;(Pourr. ex Cambess.) Endl.;Species;Accepted;NA;833026-1;2518336
Cleonia lusitanica;Exact (without author);FALSE;1;0;42347;Cleonia lusitanica;(L.) L.;Species;Accepted;NA;445704-1;42347
Salvia palaestina;Exact (without author);FALSE;1;0;183415;Salvia palaestina;Benth.;Species;Accepted;NA;456871-1;183415
atriplex;NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
beta;NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
salicornia;NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
spergularia;NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Astragalus zingeri;Exact (without author);FALSE;1;0;2663927;Astragalus zingeri;Korsh.;Species;Accepted;NA;480617-1;2663927
Isatis lusitanica;Exact (without author);TRUE;1;0;2866989;Isatis lusitanica;L.;Species;Accepted;NA;285823-1;2866989
Isatis lusitanica;Exact (without author);TRUE;1;0;2866990;Isatis lusitanica;S.G.Gmel.;Species;Unplaced;NA;285822-1;NA
Isatis lusitanica;Exact (without author);TRUE;1;0;2866992;Isatis lusitanica;Moris;Species;Unplaced;NA;285820-1;NA
Isatis lusitanica;Exact (without author);TRUE;1;0;2866991;Isatis lusitanica;Brot.;Species;Illegitimate;TRUE;285821-1;2867017
Alyssum baumgartnerianum;Exact (without author);FALSE;1;0;2631935;Alyssum baumgartnerianum;Bornm. ex Baumg.;Species;Accepted;NA;277346-1;2631935
Ochthodium aegyptiacum;Exact (without author);FALSE;1;0;2392888;Ochthodium aegyptiacum;(L.) DC.;Species;Accepted;NA;1080208-2;2392888
Agropyron desertorum;Exact (without author);FALSE;1;0;388384;Agropyron desertorum;(Fisch. ex Link) Schult.;Species;Accepted;NA;384943-1;388384
Brassica fruticulosa;Exact (without author);FALSE;1;0;2682229;Brassica fruticulosa;Cirillo;Species;Accepted;NA;72185-3;2682229
Fibigia macrocarpa;Exact (without author);FALSE;1;0;2809295;Fibigia macrocarpa;(Boiss.) Boiss.;Species;Accepted;NA;284461-1;2809295
Crambe gomeraea;Exact (without author);FALSE;1;0;2741275;Crambe gomeraea;Webb ex Christ;Species;Accepted;NA;281641-1;2741275
Diplotaxis acris;Exact (without author);FALSE;1;0;2771219;Diplotaxis acris;(Forssk.) Boiss.;Species;Accepted;NA;282146-1;2771219
Diplotaxis harra;Exact (without author);FALSE;1;0;2771276;Diplotaxis harra;(Forssk.) Boiss.;Species;Accepted;NA;282186-1;2771276
Aurinia;Exact (without author);FALSE;1;0;2666565;Aurinia;(L.) Desv.;Genus;Accepted;NA;12344-1;2666565
Succowia balearica;Exact (without author);FALSE;1;0;2475211;Succowia balearica;(L.) Medik.;Species;Accepted;NA;1104224-2;2475211
Salix mollissima;Exact (without author);TRUE;1;0;2919863;Salix × mollissima;Hoffm. ex Elwert;Species;Accepted;NA;778210-1;2919863
Salix mollissima;Exact (without author);TRUE;1;0;2919865;Salix mollissima;Ehrh.;Species;Unplaced;NA;778208-1;NA
Salix mollissima;Exact (without author);TRUE;1;0;2919864;Salix × mollissima;Sm.;Species;Illegitimate;NA;778209-1;2918244
Salix mollissima;Exact (without author);TRUE;1;0;2919866;Salix mollissima;Wahlenb.;Species;Illegitimate;NA;778207-1;3265746
Asphodelus tenuifolius;Exact (without author);FALSE;1;0;275622;Asphodelus tenuifolius;Cav.;Species;Accepted;NA;531576-1;275622
Eremurus spectabilis;Exact (without author);TRUE;1;0;305499;Eremurus spectabilis;M.Bieb.;Species;Accepted;NA;534736-1;305499
Eremurus spectabilis;Exact (without author);TRUE;1;0;305500;Eremurus spectabilis;Ledeb.;Species;Illegitimate;NA;534737-1;305432
Artemisia frigida;Exact (without author);FALSE;1;0;3108029;Artemisia frigida;Willd.;Species;Accepted;NA;302292-2;3108029
Artemisia glauca;Exact (without author);FALSE;1;0;2901172;Artemisia glauca;Pall. ex Willd.;Species;Accepted;NA;20635-2;2901172
Rumex tmoleus;Exact (without author);FALSE;1;0;2424802;Rumex tmoleus;Boiss.;Species;Accepted;NA;697563-1;2424802
Rumex tuberosus subsp. turcomanicus;Exact (without author);FALSE;1;0;3235295;Rumex tuberosus subsp. turcomanicus;(Rech.f.) Rech.f.;Subspecies;Accepted;NA;77252725-1;3235295
Achillea cucullata;Exact (without author);FALSE;1;0;3109770;Achillea cucullata;Bornm.;Species;Accepted;NA;173922-1;3109770
Achillea goniocephala;Exact (without author);FALSE;1;0;3109940;Achillea goniocephala;Boiss. & Balansa;Species;Accepted;NA;173999-1;3109940
Achillea phrygia;Exact (without author);FALSE;1;0;3110097;Achillea phrygia;Boiss. & Balansa;Species;Accepted;NA;174183-1;3110097
Achillea santolonoides subsp. wilhelmsii;Fuzzy (phonetic);FALSE;0.975;1;3109778;Achillea santolinoides subsp. wilhelmsii;(K.Koch) Greuter;Subspecies;Synonym;TRUE;70028965-1;3109777
Achillea sintenisii;Exact (without author);FALSE;1;0;3110174;Achillea sintenisii;Hub.-Mor.;Species;Accepted;NA;174279-1;3110174
Achillea sipikorensis;Exact (without author);FALSE;1;0;3110175;Achillea sipikorensis;Hausskn. & Bornm.;Species;Accepted;NA;174280-1;3110175
Achillea teretifolia;Exact (without author);FALSE;1;0;3110194;Achillea teretifolia;Willd.;Species;Accepted;NA;174316-1;3110194
Festuca violacea;Exact (without author);FALSE;1;0;417166;Festuca violacea;Ser. ex Gaudin;Species;Accepted;NA;403718-1;417166
Elytrigia campestris;Exact (without author);FALSE;1;0;411806;Elytrigia campestris;(Godr. & Gren.) M.A.Carreras ex Kerguélen;Species;Synonym;TRUE;999765-1;411487
ERanthis hyemalis;Fuzzy (phonetic);FALSE;0.941;1;2791911;Eranthis hyemalis;(L.) Salisb.;Species;Accepted;NA;711189-1;2791911
Leptopyrum fumarioides;Exact (without author);FALSE;1;0;2493217;Leptopyrum fumarioides;(L.) Rchb.;Species;Accepted;NA;711530-1;2493217
Nigella hispanica;Exact (without author);FALSE;1;0;2381700;Nigella hispanica;L.;Species;Accepted;NA;711663-1;2381700
Thalictrum pyrrhocarpum;Exact (without author);FALSE;1;0;2512907;Thalictrum pyrrhocarpum;Ckodi;Species;Unplaced;NA;714799-1;NA
Aconitum volubile;Exact (without author);FALSE;1;0;2619747;Aconitum volubile;Pall. ex Koelle;Species;Accepted;NA;707951-1;2619747
Aconitum yuparense;Exact (without author);FALSE;1;0;2619809;Aconitum yuparense;Takeda;Species;Accepted;NA;707972-1;2619809
Actaea cordifolia;Exact (without author);FALSE;1;0;2620528;Actaea cordifolia;DC.;Species;Accepted;NA;316212-2;2620528
Adonis annua;Exact (without author);FALSE;1;0;2623065;Adonis annua;L.;Species;Accepted;NA;708062-1;2623065
Aquilegia ecalcarata;Exact (without author);TRUE;1;0;2644748;Aquilegia ecalcarata;Maxim.;Species;Accepted;NA;708871-1;2644748
Aquilegia ecalcarata;Exact (without author);TRUE;1;0;2644747;Aquilegia ecalcarata;Steud.;Species;Invalid;NA;708869-1;2645045
Aquilegia ecalcarata;Exact (without author);TRUE;1;0;2644749;Aquilegia ecalcarata;Eastw.;Species;Illegitimate;NA;16819-2;3261942
Aquilegia sIbirica;Fuzzy (phonetic);TRUE;0.944;1;2644989;Aquilegia sibirica;Lam.;Species;Accepted;NA;709015-1;2644989
Aquilegia sIbirica;Fuzzy (phonetic);TRUE;0.944;1;2644991;Aquilegia sibirica;Schur ex Nyman;Species;Invalid;NA;709013-1;2645025
Aquilegia skinneri;Exact (without author);FALSE;1;0;2645001;Aquilegia skinneri;Hook.;Species;Accepted;NA;16879-2;2645001
Coptis asplenifolia;Fuzzy (phonetic);FALSE;0.95;1;2736101;Coptis aspleniifolia;Salisb.;Species;Accepted;NA;710311-1;2736101
Coptis japonica;Exact (without author);FALSE;1;0;2736112;Coptis japonica;(Thunb.) Makino;Species;Accepted;NA;710316-1;2736112
Delphinium brachycentrum;Exact (without author);FALSE;1;0;2759508;Delphinium brachycentrum;Ledeb.;Species;Accepted;NA;710447-1;2759508
Delphinium carolinianum subsp. virescens;Exact (without author);FALSE;1;0;2759569;Delphinium carolinianum subsp. virescens;(Nutt.) R.E.Brooks;Subspecies;Accepted;NA;77325-2;2759569
Delphinium dictyocarpum;Exact (without author);FALSE;1;0;2759707;Delphinium dictyocarpum;DC.;Species;Accepted;NA;710580-1;2759707
Delphinium halteratum;Exact (without author);FALSE;1;0;2759858;Delphinium halteratum;Sm.;Species;Accepted;NA;710658-1;2759858
Delphinium verdunense;Exact (without author);FALSE;1;0;2760547;Delphinium verdunense;Balb.;Species;Accepted;NA;711123-1;2760547
Eranthis cilicica;Exact (without author);FALSE;1;0;2791910;Eranthis cilicica;Schott & Kotschy;Species;Accepted;NA;711188-1;2791910
Garidella nigellastrum;Exact (without author);FALSE;1;0;2817286;Garidella nigellastrum;L.;Species;Synonym;TRUE;711242-1;2381731
Helleborus viridis subsp. occidentalis;Exact (without author);FALSE;1;0;2870641;Helleborus viridis subsp. occidentalis;(Reut.) Schiffn.;Subspecies;Accepted;NA;77250398-1;2870641
Nigella ciliaris;Exact (without author);FALSE;1;0;2381617;Nigella ciliaris;DC.;Species;Accepted;NA;711635-1;2381617
Nigella orientalis;Exact (without author);FALSE;1;0;2381720;Nigella orientalis;L.;Species;Accepted;NA;711681-1;2381720
Trollius japonicus;Exact (without author);FALSE;1;0;2514604;Trollius japonicus;Miq.;Species;Accepted;NA;715110-1;2514604
Aegilops caudata;Exact (without author);FALSE;1;0;387592;Aegilops caudata;L.;Species;Accepted;NA;384571-1;387592
