plant_species;family;number_herb;number_herb_leaf;AOO;mean_N_per_LDM;EIV-N;EIV-T;EIV-L;plant_height;Woodiness
Erucastrum nasturtiifolium;Brassicaceae;12;8;46.09666666666667;NA;4.5774340976083;4.87831223614781;7.967325786704;0.4;Non-Woody
Eryngium campestre;Apiaceae;74;44;1442.003333333333;21.587700000000005;3.65093933081431;5.53766245801391;8.74491063236189;0.19614945064137568;Non-Woody
Eryngium maritimum;Apiaceae;12;5;313.49;NA;4.30735680883375;5.35272942558124;9.09482890823645;0.307947515615851;Non-Woody
Eryngium planum;Apiaceae;9;7;77.44666666666667;NA;4.31217447180646;4.61409095345442;7.1948210035259;0.4281390285856145;Non-Woody
Erysimum cheiranthoides;Brassicaceae;38;17;4557.03;35.25;7.050315161969965;3.347811621973075;6.70415942960195;0.34641016151377546;Non-Woody
Erysimum × cheiri;Brassicaceae;32;19;212.98666666666665;NA;5.25616740867088;5.67014574716264;8.31766251845997;NA;NA
Erysimum crepidifolium;Brassicaceae;14;7;169.10666666666663;NA;1.47418923748536;5.45541214637187;8.89184472920698;0.35568933044900625;Non-Woody
Erysimum marschallianum;Brassicaceae;8;3;NA;NA;4.66516621065068;4.60300935850972;8.64537792579976;0.3779763149684619;Non-Woody
Erysimum odoratum;Brassicaceae;21;9;454.1366666666667;NA;3.05471791831402;5.20213747594854;8.32499732628583;0.5544443371329424;Non-Woody
Erysimum repandum;Brassicaceae;8;7;71.54;NA;5.68254031398191;5.68427989410065;7.83542865226842;0.23003266337912065;Non-Woody
Euonymus europaeus;Celastraceae;68;41;9483.67;23.838817519732736;5.26127934936938;4.35362901937282;5.30319516868889;2.9480955110401132;Woody
Euonymus latifolius;Celastraceae;6;5;207.7;17.149979591824593;5.07891368689526;4.75501175344529;3.75602825251112;0.4767275988803714;Woody
Eupatorium cannabinum;Asteraceae;72;46;9641.066666666668;19.789900756458657;7.424621755750227;3.17179895993755;6.3076596461804435;1.158292185288269;Non-Woody
Euphorbia amygdaloides;Euphorbiaceae;54;30;664.69;28.078506666888902;5.50957806121957;4.28992841773223;3.36724993869011;0.21490283892619577;Non-Woody
Euphorbia angulata;Euphorbiaceae;2;2;4.159999999999999;NA;4.19715420234576;5.08488342278879;5.31392397420968;0.5;NA
Euphorbia cyparissias;Euphorbiaceae;103;62;8437.236666666666;28.1895011468423;2.58980494405914;5.06115142369411;8.25822360559288;0.20749509707477465;Non-Woody
Euphorbia dulcis;Euphorbiaceae;11;7;1195.4166666666667;NA;5.06413278338826;4.200925688353285;3.43336772561223;0.223606797749979;Non-Woody
Euphorbia epithymoides;Euphorbiaceae;6;3;NA;NA;3.045063365911885;5.083767100253045;6.7354247321750496;0.591577172614071;Non-Woody
Euphorbia esula;Euphorbiaceae;56;25;NA;NA;3.89972285822743;4.42416139178317;7.78346822556284;0.6406201895057689;Non-Woody
Euphorbia virgata;Euphorbiaceae;1;1;NA;NA;5.37085739401474;NA;8.19742926369967;NA;NA
Euphorbia exigua;Euphorbiaceae;6;6;2761.8633333333332;NA;4.49337965664784;5.50635012451623;7.11497364734634;0.11269987411279488;Non-Woody
Euphorbia falcata;Euphorbiaceae;10;6;18.42;NA;6.35007663660073;6.034318620368005;8.24517267720665;0.096573029890751;Non-Woody
Euphorbia helioscopia;Euphorbiaceae;25;14;7954.583333333333;16.600000000000005;7.38594728961999;4.83587051322596;7.31507758798856;0.23690686102687933;Non-Woody
Euphorbia lucida;Euphorbiaceae;11;3;39.86333333333334;NA;5.53605419323533;4.50957514857411;6.94664619607827;0.8545317363395833;Non-Woody
Euphorbia palustris;Euphorbiaceae;31;15;559.9866666666667;NA;5.61504651887734;4.61650668922024;7.30320794929462;1.0688152159655973;Non-Woody
Euphorbia peplus;Euphorbiaceae;20;15;5911.916666666667;NA;7.54659126513457;4.81338937056845;6.58485239425375;0.16217152683759112;Non-Woody
Euphorbia platyphyllos;Euphorbiaceae;7;6;813.0733333333333;NA;6.06394936686686;5.26757166755311;6.40718820360714;0.4605779351596907;Non-Woody
Euphorbia seguieriana;Euphorbiaceae;56;28;186.15;NA;1.74837511042865;5.03104873234265;8.67616180706173;0.37896446556827823;NA
Euphorbia stricta;Euphorbiaceae;8;6;796.25;NA;6.39311486395272;4.74318596915079;5.52177253678122;0.3772300289048806;Non-Woody
Euphorbia verrucosa;Euphorbiaceae;13;11;991.87;32.1;3.24316884495023;4.92838720228773;7.98915480260115;0.32973348545830916;Non-Woody
Euphrasia hirtella;Orobanchaceae;3;3;NA;NA;2.1407580880047;2.70174636254853;7.68847794232627;NA;Non-Woody
Euphrasia frigida;Orobanchaceae;4;3;NA;53.759121159039736;1.99456918349691;1.8669548415876;7.23817954219469;0.07437964157338911;Non-Woody
Euphrasia minima;Orobanchaceae;3;2;111.55666666666666;NA;2.66572461065239;1.44388328647962;7.7444640380726;0.03212761097622347;NA
Euphrasia micrantha;Orobanchaceae;4;2;NA;NA;1.32726283808678;3.48126272297718;7.25280684224364;0.21213203435596423;Non-Woody
Euphrasia nemorosa;Orobanchaceae;7;4;783.4733333333334;NA;1.75148643200741;3.84504614985316;7.659991688813;0.34641016151377546;Non-Woody
Euphrasia picta;Orobanchaceae;2;2;NA;NA;3.16872175887316;3.01037023491088;7.255920799843056;0.17204;NA
Euphrasia salisburgensis;Orobanchaceae;3;2;207.09666666666664;NA;3.38003059919418;2.5041822967466;7.64005258749538;0.0632455532033676;Non-Woody
Euphrasia stricta;Orobanchaceae;16;7;2913.82;NA;2.54724745494687;3.89511451764717;7.79305159813313;0.2518134982456163;Non-Woody
Fagopyrum tataricum;Polygonaceae;4;2;NA;NA;5.92093436312217;4.70145273816418;7.51189896835982;0.5957892135528948;Non-Woody
Fagus sylvatica;Fagaceae;317;183;11547.293333333337;23.13910193387451;4.86126311430875;4.10706069085493;3.00390613461618;2.099491683403309;Woody
Falcaria vulgaris;Apiaceae;44;33;3009.58;NA;4.47834438358613;5.1533976996173;7.3916091038852;0.5903969013796291;Non-Woody
Fallopia convolvulus;Polygonaceae;28;18;9752.673333333334;17.395499417952916;5.62891442853359;4.57788456001308;7.05727892332332;0.5106862403291942;Non-Woody
Fallopia dumetorum;Polygonaceae;14;7;3505.3833333333337;NA;6.72025988010676;4.62175813073661;5.66267489781556;1.6870239755710472;Non-Woody
Festuca alpina;Poaceae;2;2;94.66333333333334;NA;1.873588177200455;0.17786911018162552;8.094614993207594;0.04213392617309081;Non-Woody
Festuca altissima;Poaceae;19;15;2825.7166666666667;27.16684834852933;5.44530094914745;3.88918001716065;2.885966325459;0.26793170020047874;Non-Woody
Festuca amethystina;Poaceae;1;1;113.42666666666666;NA;2.70385933286486;3.80003069156067;5.75698164709902;0.5313292845913055;Non-Woody
Festuca heterophylla;Poaceae;16;11;1016.5033333333334;NA;3.78465681403087;4.50192407045676;4.42133352298843;0.551338084183755;Non-Woody
Festuca filiformis;Poaceae;7;3;NA;6.890157072320948;2.33271065138877;4.39724019922603;6.93528974835234;0.30274001040350906;Non-Woody
Festuca guestfalica;Poaceae;1;0;NA;NA;2.75182809801783;3.99892570317906;6.78513612879174;NA;Non-Woody
Festuca longifolia;Poaceae;5;4;NA;NA;2.18076209270803;5.55783190348661;8.64748378848266;0.15491933384829668;Non-Woody
Festuca ovina;Poaceae;196;149;NA;14.274586597620903;1.8448764718924;3.510526506921877;8.015104690099005;0.17573970742998604;Non-Woody
Festuca pallens;Poaceae;10;6;NA;NA;1.61547687889955;5.21857924593027;8.98076143021541;0.22405267593145264;Non-Woody
Festuca psammophila;Poaceae;2;2;NA;NA;2.12299792038375;5.17621898382524;8.30741456267965;0.34820045452270937;Non-Woody
Festuca pulchra;Poaceae;9;5;NA;NA;3.36822985180227;5.44528998984294;8.59450923558697;0.14422495703074084;NA
Festuca rupicola;Poaceae;15;11;NA;19.99954926424435;3.05244835573696;4.88457543803888;8.09469076581353;0.11102457427975453;Non-Woody
Festuca valesiaca;Poaceae;21;16;NA;12.663348460507926;2.2541974689981;5.23044947911933;7.82108360724036;0.11241448014655188;Non-Woody
Festuca pulchella;Poaceae;1;1;84.16666666666667;NA;3.604614088654495;1.1736038394000694;8.206083532068416;0.21213203435596423;Non-Woody
Festuca heteromalla;Poaceae;3;0;NA;NA;4.72734740692087;3.35134273802467;7.19828284788377;NA;NA
Festuca nigrescens;Poaceae;3;3;NA;17.09818573276586;2.1248033191878903;3.32620497707563;7.44857398098433;0.21411588068361057;Non-Woody
Festuca rubra;Poaceae;161;120;NA;15.36855483016464;4.397300898454;4.172986179420652;7.85447013177591;0.18207809626801588;Non-Woody
Festuca rupicaprina;Poaceae;1;1;66.21;NA;2.0960627461284;0.247241990316279;8.58600154358491;0.04582575694955841;Non-Woody
Filago arvensis;Asteraceae;9;3;2235.1266666666666;NA;2.80087294985967;5.04039161730336;7.98542267842292;0.2645751311064591;Non-Woody
Filago germanica;Asteraceae;6;3;NA;NA;2.684823724563;5.37882817487954;8.12192395215712;NA;Non-Woody
Filago lutescens;Asteraceae;1;0;NA;NA;2.21983424896943;5.30215229861632;8.87035015049131;0.19168293127388175;Non-Woody
Filago pyramidata;Asteraceae;4;3;NA;NA;2.91856154973181;6.35766736483443;8.9339509410769;0.094376781042413;Non-Woody
Filipendula ulmaria;Rosaceae;119;103;11815.87;28.156081591394415;5.70275858875989;3.42498429298072;6.38954580109828;0.8593881140907023;Non-Woody
Filipendula vulgaris;Rosaceae;34;29;1505.7600000000002;19.23723673854905;2.8527725423703;4.59052390249237;7.1400071887052;0.01564218432830653;Non-Woody
Fourraea alpina;Brassicaceae;1;1;259.7366666666666;NA;3.37751523736289;4.4738143763274;4.2822346635351;NA;NA
Fragaria moschata;Rosaceae;13;11;819.11;NA;6.03047120012881;4.49788633730173;5.54809765516639;0.21169328630254589;Non-Woody
Fragaria vesca;Rosaceae;79;62;9039.666666666666;17.196473737316886;5.2773093275934;3.96844065622203;5.88201256571884;0.1044619050065652;Non-Woody
Fragaria viridis;Rosaceae;21;19;2616.0466666666666;16.181342507655906;3.88616617960626;4.71754233903776;6.641956211774;0.0890912674351071;Non-Woody
Frangula alnus;Rhamnaceae;124;89;10983.993333333332;27.994697369222543;3.54730441375322;4.46569909605783;5.56255603589259;3.1978701545691863;Woody
Fraxinus excelsior;Oleaceae;217;125;11907.896666666667;21.899119346132466;6.98034533684577;4.26089292300663;4.52319548748557;5.561123002296641;Woody
Fumana procumbens;Cistaceae;11;3;77.1;NA;1.63857248257336;5.29273254453234;8.6721274224786;0.16688179349970048;Woody
Fumaria officinalis;Papaveraceae;24;5;5978.916666666667;49.3;7.28065560964966;4.70871029029692;6.68620066920312;0.6298290304936924;Non-Woody
Fumaria parviflora;Papaveraceae;7;4;53.81666666666666;NA;5.64913645763788;5.65195442329062;7.49888847291075;0.21213203435596423;Non-Woody
Fumaria vaillantii;Papaveraceae;5;3;1154.7733333333333;NA;5.9917206107503;5.12975006271697;7.14098965217819;0.14142135623730953;Non-Woody
Fumaria rostellata;Papaveraceae;2;2;60.85999999999999;NA;6.36947946427826;4.89683215709416;7.30987591228099;0.2884499140614817;Non-Woody
Fumaria schleicheri;Papaveraceae;3;1;96.65666666666664;NA;6.37360489310562;5.08703605708001;7.21697774415927;0.22407023732785825;Non-Woody
Gagea bohemica;Liliaceae;5;5;143.07000000000002;NA;2.98317735851579;5.34820315781896;9.00725256790839;0.05149555172085017;Non-Woody
Gagea fragifera;Liliaceae;3;3;NA;NA;5.05593542581507;2.73142171501294;7.33611775050124;NA;NA
Gagea lutea;Liliaceae;5;5;4237.903333333334;NA;6.49717364678326;3.88358589102066;4.16763384475558;0.21779385873464313;Non-Woody
Gagea minima;Liliaceae;4;4;84.87;NA;7.13290842836166;4.09570057345783;6.37157494213061;0.12818610191887023;Non-Woody
Gagea marchica;Liliaceae;1;1;NA;NA;NA;NA;NA;NA;NA
Gagea pratensis;Liliaceae;7;6;2304.0033333333336;NA;6.03102954921826;4.69763717471468;6.99513098133012;0.16817928305074292;Non-Woody
Gagea spathacea;Liliaceae;3;3;1043.6;NA;7.15626847284454;4.36069281839741;2.28389383402627;0.15874010519681997;Non-Woody
Gagea villosa;Liliaceae;3;3;1686.6566666666668;NA;5.61973667951488;5.36066619021952;6.69338834028121;0.16548754598234366;Non-Woody
Galanthus nivalis;Amaryllidaceae;13;9;2707.81;NA;7.11050984985328;4.72344966804535;4.27444764038568;0.1760223473586787;Non-Woody
Galatella linosyris;Asteraceae;42;20;508.50666666666666;NA;2.50834698745167;5.37607780065366;7.97684242379701;0.2884499140614817;Non-Woody
Galeopsis angustifolia;Lamiaceae;11;6;NA;NA;3.46197389985549;5.15152639622392;8.17092298119363;NA;NA
Galeopsis ladanum;Lamiaceae;19;10;2025.3666666666668;37.55606999999999;3.50193382550416;3.76471261584998;7.87862659157563;0.3876177688642458;Non-Woody
Galeopsis pubescens;Lamiaceae;11;9;2010.91;35.44711000000001;6.327928846188;3.93548551752422;6.41436385979808;0.42459105474939;Non-Woody
Galeopsis segetum;Lamiaceae;3;3;924.8633333333332;NA;3.27777115463096;4.64436296634711;7.02101334799219;0.33503689588345076;Non-Woody
Galeopsis speciosa;Lamiaceae;21;16;3187.463333333333;31.194678616712817;7.40323899494292;3.48072963306079;6.43241898571681;0.977033343648946;Non-Woody
Galeopsis bifida;Lamiaceae;11;10;NA;NA;6.67829191550575;3.88476147856563;6.74589921640483;0.5555510427711302;Non-Woody
Galeopsis tetrahit;Lamiaceae;52;33;11454.98;30.85883;6.91929931035589;3.71124955089363;6.26763718216997;0.5500971830226876;Non-Woody
Galium aparine;Rubiaceae;91;58;NA;27.24618889455753;8.49861533715582;4.47206035520526;6.1453604186861;0.5749933811088822;Non-Woody
Galium spurium;Rubiaceae;11;9;NA;NA;5.15544046511485;5.08568252355375;7.43465008769232;0.6513555624326306;Non-Woody
Galium boreale;Rubiaceae;33;21;NA;19.827919157673048;2.9069260894359;3.71412767706046;6.03381938315793;0.2937040930223496;Non-Woody
Galium glaucum;Rubiaceae;24;15;486.22666666666663;NA;2.49561710084027;5.09147191422147;7.71013269023548;0.5463480860513615;Non-Woody
Galium megalospermum;Rubiaceae;7;4;51.32;NA;2.64839447695322;1.14819009751094;8.87924366508426;0.0447213595499958;Non-Woody
Galium album;Rubiaceae;32;25;NA;19.95033834299559;4.28483084594798;4.19932750952907;6.9821928426368;0.4783015708351023;Non-Woody
Galium mollugo;Rubiaceae;143;109;NA;20.337956104754003;5.36951271691591;4.2523207227663;6.63012728437507;0.09645907891199886;Non-Woody
Galium truniacum;Rubiaceae;1;1;NA;NA;2.2789344843343;1.44308956209286;8.29621830742523;NA;Non-Woody
Galium noricum;Rubiaceae;2;2;9.866666666666667;NA;2.64839447695322;0.923695761787394;8.87924366508426;0.03609849570290035;Non-Woody
Galium odoratum;Rubiaceae;48;29;7132.516666666667;23.263868665639254;5.44375105197998;4.1044743805895;1.66455236791394;0.1015427563510161;Non-Woody
Galium palustre;Rubiaceae;26;22;11113.906666666668;NA;4.35412152558108;3.83918885389666;6.09739681439291;0.4662302555528133;Non-Woody
Galium parisiense;Rubiaceae;7;6;20.406666666666663;NA;2.2092343436177;5.4213742645686;8.35195301907272;0.1354645910826615;Non-Woody
Galium × pomeranicum;Rubiaceae;3;3;120.6;NA;4.3668564296636;3.87423814618622;7.17645126266726;NA;NA
Galium anisophyllon;Rubiaceae;8;7;NA;NA;2.95625819599262;1.9382415462455;7.98365263631333;0.03366463094013502;Non-Woody
Galium pumilum;Rubiaceae;14;7;NA;20.471944216414816;2.15829010012983;3.91773462797815;6.83884532387703;0.19896511056985364;Non-Woody
Galium rotundifolium;Rubiaceae;10;8;1465.5233333333333;NA;3.87317159632122;4.35502838423909;2.13247863421708;0.2;Non-Woody
Galium saxatile;Rubiaceae;31;26;4961.683333333333;25.100000000000005;2.85816998652325;3.64374485174681;6.53945983869672;0.17320508075688773;Non-Woody
Galium aristatum;Rubiaceae;6;4;NA;NA;4.50704733089303;4.00372730891132;4.24806974917389;0.33166247903554;Non-Woody
Galium intermedium;Rubiaceae;26;15;NA;NA;4.62055875741838;4.25521651171065;4.32950707164634;0.4790070928421987;Non-Woody
Galium sylvaticum;Rubiaceae;41;31;4400.643333333333;NA;4.93051589036209;3.98183998533547;4.09176168038552;0.8139381321710363;Non-Woody
Galium tricornutum;Rubiaceae;6;5;257.49333333333334;NA;4.72765559748027;5.61601322379003;7.30302029692192;0.39482220388574774;Non-Woody
Galium uliginosum;Rubiaceae;16;11;7536.63;17.259999999999998;3.66812871078621;3.75652087460561;5.85919894135285;0.39663752624470966;Non-Woody
Galium verum;Rubiaceae;139;97;NA;18.925746456840596;3.05312540848315;4.0803232565827;7.3010095854687;0.07440855992251898;Non-Woody
Genista anglica;Fabaceae;40;25;1463.35;NA;1.83683820077165;4.6435611691807;7.46817953595346;0.3888322594479331;Woody
Genista germanica;Fabaceae;39;23;1398.79;NA;2.27458554231419;4.18339914246936;6.34829642620661;0.448120404151314;Woody
Genista pilosa;Fabaceae;52;29;2431.7966666666666;NA;1.36748162596312;4.37543953857499;7.28988778377183;0.2824436907671595;Woody
Genista sagittalis;Fabaceae;53;26;1304.6733333333332;NA;2.00285679037294;4.29307439515658;7.55282309980528;0.22407023732785825;Woody
Genista tinctoria;Fabaceae;133;83;4595.763333333333;30.348896388501508;2.31135315487639;4.52600719411712;7.2795504215229;0.5294626862296063;Woody
Gentiana acaulis;Gentianaceae;11;5;54.156666666666666;NA;2.33972743041328;1.53535900725109;8.05643038972606;0.05419583497759408;Non-Woody
Gentiana asclepiadea;Gentianaceae;23;17;654.5333333333333;NA;3.77367816128368;3.20257445514755;5.84291873385007;0.5517848352762241;Non-Woody
Gentiana bavarica;Gentianaceae;1;1;76.11333333333333;NA;2.09035360440014;0.82360347896212;8.30291323147139;0.0447213595499958;Non-Woody
Gentiana clusii;Gentianaceae;5;2;393.63000000000005;13.78649784;2.40420405433188;2.14407089439331;8.785114513701;0.04582575694955841;Non-Woody
Gentiana cruciata;Gentianaceae;16;10;550.25;16.98;3.14081725422791;4.20661130988101;6.85813979201751;0.1880670640716981;Non-Woody
Gentiana lutea;Gentianaceae;15;9;260.62333333333333;22.677948920083058;2.76675691082939;2.34769897297532;7.36712454834157;0.6429339733667182;Non-Woody
Gentiana nivalis;Gentianaceae;2;0;93.10666666666668;NA;3.1682581490477;1.07394427202312;8.5269317438942;0.07159818624708018;Non-Woody
Gentiana pannonica;Gentianaceae;2;2;150.42666666666665;NA;3.13407062861453;1.83551867598292;7.55289629769413;0.4626065009182742;Non-Woody
Gentiana pneumonanthe;Gentianaceae;10;5;997.7466666666666;NA;2.00630433445993;4.10941887477334;7.58546222567198;0.3471296049764937;Non-Woody
Gentiana punctata;Gentianaceae;7;5;62.72666666666667;20.800000000000004;2.59316243184143;1.85740816513205;7.85594100557354;0.35513235762556783;Non-Woody
Gentiana purpurea;Gentianaceae;2;1;13.46;22.310436046514127;1.97880839110629;1.73642763505245;7.32004180973022;0.24354286276816223;Non-Woody
Gentiana utriculosa;Gentianaceae;1;0;168.61666666666667;NA;2.38282698500959;3.02537036432368;7.83554126557824;0.1095445115010332;Non-Woody
Gentiana verna;Gentianaceae;10;5;820.4;14.656770119999996;2.43310382940054;2.56530603625446;7.9795623531649;0.03498429524772034;Non-Woody
Gentianella amarella;Gentianaceae;7;5;47.76333333333333;21.10955482223251;2.8585747370686;3.12961861441484;7.59800933791261;0.13602268476121113;Non-Woody
Gentianella campestris;Gentianaceae;7;3;150.06666666666666;21.829999999999995;2.25710001189621;3.12752916104921;7.83727618265891;0.16548754598234366;Non-Woody
Gentianella germanica;Gentianaceae;11;4;1592.0166666666669;NA;3.11726089295884;3.6372478826995502;7.044302005093625;0.1841348385550191;Non-Woody
Gentianella lutescens;Gentianaceae;1;1;NA;NA;2.77664963900288;3.10665738693823;7.04321274013127;0.14658972088782374;Non-Woody
Gentianella praecox;Gentianaceae;1;1;NA;NA;2.30194314470603;3.207442014077645;8.168900459975486;NA;NA
Gentianopsis ciliata;Gentianaceae;6;2;2253.83;NA;2.35498748313312;3.81046197977308;7.15941789014958;0.163807251762544;Non-Woody
